season,holiday,workingday,weather,temp,humidity,windspeed,count,hour,month,day_of_week,year
1.0,0.0,1.0,1.0,5.74,50.0,23.9994,2.0,2.0,1.0,3.0,2011.0
1.0,0.0,1.0,1.0,5.74,50.0,22.0028,3.0,3.0,1.0,3.0,2011.0
1.0,0.0,1.0,1.0,5.74,50.0,16.9979,4.0,4.0,1.0,3.0,2011.0
1.0,0.0,1.0,1.0,5.74,50.0,19.9995,3.0,5.0,1.0,3.0,2011.0
1.0,0.0,1.0,1.0,4.92,54.0,8.9981,28.0,6.0,1.0,3.0,2011.0
1.0,0.0,1.0,1.0,4.92,54.0,8.9981,72.0,7.0,1.0,3.0,2011.0
1.0,0.0,1.0,1.0,5.74,50.0,12.998,202.0,8.0,1.0,3.0,2011.0
1.0,0.0,1.0,1.0,5.74,50.0,22.0028,139.0,9.0,1.0,3.0,2011.0
1.0,0.0,1.0,2.0,6.56,50.0,23.9994,38.0,10.0,1.0,3.0,2011.0
1.0,0.0,1.0,2.0,8.2,44.0,30.0026,37.0,11.0,1.0,3.0,2011.0
1.0,0.0,1.0,1.0,8.2,44.0,27.9993,52.0,12.0,1.0,3.0,2011.0
1.0,0.0,1.0,1.0,9.02,41.0,30.0026,83.0,13.0,1.0,3.0,2011.0
1.0,0.0,1.0,1.0,9.02,41.0,26.0027,42.0,14.0,1.0,3.0,2011.0
1.0,0.0,1.0,1.0,9.84,38.0,19.9995,60.0,15.0,1.0,3.0,2011.0
1.0,0.0,1.0,1.0,9.84,38.0,23.9994,78.0,16.0,1.0,3.0,2011.0
1.0,0.0,1.0,1.0,8.2,40.0,19.0012,162.0,17.0,1.0,3.0,2011.0
1.0,0.0,1.0,1.0,8.2,40.0,22.0028,144.0,18.0,1.0,3.0,2011.0
1.0,0.0,1.0,1.0,6.56,47.0,16.9979,99.0,19.0,1.0,3.0,2011.0
1.0,0.0,1.0,1.0,6.56,47.0,15.0013,64.0,20.0,1.0,3.0,2011.0
1.0,0.0,1.0,1.0,5.74,46.0,19.9995,40.0,21.0,1.0,3.0,2011.0
1.0,0.0,1.0,1.0,5.74,46.0,22.0028,30.0,22.0,1.0,3.0,2011.0
1.0,0.0,1.0,1.0,4.92,50.0,12.998,15.0,23.0,1.0,3.0,2011.0
1.0,0.0,1.0,1.0,4.92,50.0,12.998,14.0,0.0,1.0,4.0,2011.0
1.0,0.0,1.0,1.0,4.1,54.0,11.0014,5.0,1.0,1.0,4.0,2011.0
1.0,0.0,1.0,1.0,4.1,54.0,8.9981,1.0,2.0,1.0,4.0,2011.0
1.0,0.0,1.0,1.0,4.1,54.0,7.0015,1.0,3.0,1.0,4.0,2011.0
1.0,0.0,1.0,1.0,4.1,54.0,6.0032,8.0,5.0,1.0,4.0,2011.0
1.0,0.0,1.0,1.0,4.1,54.0,0.0,17.0,6.0,1.0,4.0,2011.0
1.0,0.0,1.0,1.0,4.1,74.0,11.0014,70.0,7.0,1.0,4.0,2011.0
1.0,0.0,1.0,1.0,4.92,68.0,0.0,158.0,8.0,1.0,4.0,2011.0
1.0,0.0,1.0,1.0,5.74,69.0,8.9981,117.0,9.0,1.0,4.0,2011.0
1.0,0.0,1.0,1.0,7.38,55.0,12.998,44.0,10.0,1.0,4.0,2011.0
1.0,0.0,1.0,1.0,7.38,51.0,19.0012,53.0,11.0,1.0,4.0,2011.0
1.0,0.0,1.0,1.0,8.2,44.0,16.9979,61.0,12.0,1.0,4.0,2011.0
1.0,0.0,1.0,1.0,9.02,37.0,26.0027,77.0,13.0,1.0,4.0,2011.0
1.0,0.0,1.0,1.0,9.02,41.0,19.0012,64.0,14.0,1.0,4.0,2011.0
1.0,0.0,1.0,1.0,9.84,38.0,11.0014,68.0,15.0,1.0,4.0,2011.0
1.0,0.0,1.0,1.0,9.02,41.0,7.0015,90.0,16.0,1.0,4.0,2011.0
1.0,0.0,1.0,1.0,9.02,41.0,11.0014,159.0,17.0,1.0,4.0,2011.0
1.0,0.0,1.0,1.0,8.2,47.0,0.0,139.0,18.0,1.0,4.0,2011.0
1.0,0.0,1.0,1.0,6.56,59.0,6.0032,92.0,19.0,1.0,4.0,2011.0
1.0,0.0,1.0,1.0,7.38,59.0,0.0,68.0,20.0,1.0,4.0,2011.0
1.0,0.0,1.0,1.0,6.56,69.0,0.0,52.0,21.0,1.0,4.0,2011.0
1.0,0.0,1.0,2.0,6.56,69.0,0.0,36.0,22.0,1.0,4.0,2011.0
1.0,0.0,1.0,2.0,7.38,55.0,0.0,27.0,23.0,1.0,4.0,2011.0
1.0,0.0,0.0,1.0,7.38,55.0,0.0,28.0,0.0,1.0,5.0,2011.0
1.0,0.0,0.0,2.0,6.56,59.0,6.0032,20.0,1.0,1.0,5.0,2011.0
1.0,0.0,0.0,2.0,6.56,59.0,6.0032,12.0,2.0,1.0,5.0,2011.0
1.0,0.0,0.0,2.0,6.56,59.0,0.0,8.0,3.0,1.0,5.0,2011.0
1.0,0.0,0.0,2.0,6.56,59.0,0.0,5.0,4.0,1.0,5.0,2011.0
1.0,0.0,0.0,1.0,6.56,59.0,0.0,1.0,5.0,1.0,5.0,2011.0
1.0,0.0,0.0,1.0,5.74,63.0,7.0015,3.0,6.0,1.0,5.0,2011.0
1.0,0.0,0.0,1.0,5.74,63.0,0.0,10.0,7.0,1.0,5.0,2011.0
1.0,0.0,0.0,1.0,5.74,63.0,8.9981,23.0,8.0,1.0,5.0,2011.0
1.0,0.0,0.0,1.0,6.56,64.0,8.9981,33.0,9.0,1.0,5.0,2011.0
1.0,0.0,0.0,1.0,7.38,59.0,11.0014,59.0,10.0,1.0,5.0,2011.0
1.0,0.0,0.0,1.0,8.2,55.0,15.0013,72.0,11.0,1.0,5.0,2011.0
1.0,0.0,0.0,1.0,9.84,48.0,15.0013,89.0,12.0,1.0,5.0,2011.0
1.0,0.0,0.0,1.0,11.48,38.0,19.9995,101.0,13.0,1.0,5.0,2011.0
1.0,0.0,0.0,1.0,12.3,39.0,19.0012,118.0,14.0,1.0,5.0,2011.0
1.0,0.0,0.0,2.0,13.12,36.0,12.998,129.0,15.0,1.0,5.0,2011.0
1.0,0.0,0.0,2.0,13.94,34.0,12.998,128.0,16.0,1.0,5.0,2011.0
1.0,0.0,0.0,2.0,13.12,36.0,19.0012,83.0,17.0,1.0,5.0,2011.0
1.0,0.0,0.0,2.0,12.3,45.0,16.9979,84.0,18.0,1.0,5.0,2011.0
1.0,0.0,0.0,2.0,13.12,39.0,16.9979,74.0,19.0,1.0,5.0,2011.0
1.0,0.0,0.0,2.0,13.12,39.0,16.9979,41.0,20.0,1.0,5.0,2011.0
1.0,0.0,0.0,2.0,13.12,39.0,15.0013,57.0,21.0,1.0,5.0,2011.0
1.0,0.0,0.0,2.0,12.3,42.0,7.0015,26.0,22.0,1.0,5.0,2011.0
1.0,0.0,0.0,1.0,12.3,45.0,19.0012,44.0,23.0,1.0,5.0,2011.0
1.0,0.0,0.0,1.0,10.66,56.0,0.0,39.0,0.0,1.0,6.0,2011.0
1.0,0.0,0.0,1.0,10.66,56.0,8.9981,23.0,1.0,1.0,6.0,2011.0
1.0,0.0,0.0,1.0,10.66,56.0,6.0032,16.0,2.0,1.0,6.0,2011.0
1.0,0.0,0.0,1.0,9.02,69.0,0.0,15.0,3.0,1.0,6.0,2011.0
1.0,0.0,0.0,1.0,10.66,56.0,11.0014,1.0,4.0,1.0,6.0,2011.0
1.0,0.0,0.0,2.0,10.66,56.0,11.0014,2.0,5.0,1.0,6.0,2011.0
1.0,0.0,0.0,2.0,10.66,56.0,11.0014,1.0,6.0,1.0,6.0,2011.0
1.0,0.0,0.0,2.0,9.84,56.0,19.9995,3.0,7.0,1.0,6.0,2011.0
1.0,0.0,0.0,1.0,9.02,55.0,19.0012,18.0,8.0,1.0,6.0,2011.0
1.0,0.0,0.0,1.0,9.02,51.0,16.9979,32.0,9.0,1.0,6.0,2011.0
1.0,0.0,0.0,1.0,9.02,51.0,19.0012,79.0,10.0,1.0,6.0,2011.0
1.0,0.0,0.0,1.0,9.84,44.0,16.9979,93.0,11.0,1.0,6.0,2011.0
1.0,0.0,0.0,1.0,9.84,41.0,19.0012,104.0,12.0,1.0,6.0,2011.0
1.0,0.0,0.0,1.0,10.66,35.0,19.9995,118.0,13.0,1.0,6.0,2011.0
1.0,0.0,0.0,1.0,11.48,36.0,16.9979,91.0,14.0,1.0,6.0,2011.0
1.0,0.0,0.0,1.0,10.66,38.0,16.9979,113.0,15.0,1.0,6.0,2011.0
1.0,0.0,0.0,1.0,9.84,38.0,15.0013,99.0,16.0,1.0,6.0,2011.0
1.0,0.0,0.0,1.0,9.02,37.0,16.9979,105.0,17.0,1.0,6.0,2011.0
1.0,0.0,0.0,1.0,8.2,40.0,11.0014,67.0,18.0,1.0,6.0,2011.0
1.0,0.0,0.0,1.0,7.38,47.0,8.9981,61.0,19.0,1.0,6.0,2011.0
1.0,0.0,0.0,1.0,7.38,47.0,11.0014,57.0,20.0,1.0,6.0,2011.0
1.0,0.0,0.0,1.0,7.38,51.0,11.0014,28.0,21.0,1.0,6.0,2011.0
1.0,0.0,0.0,2.0,8.2,49.0,8.9981,21.0,22.0,1.0,6.0,2011.0
1.0,0.0,0.0,2.0,8.2,40.0,7.0015,18.0,23.0,1.0,6.0,2011.0
1.0,1.0,0.0,2.0,8.2,47.0,15.0013,17.0,0.0,1.0,0.0,2011.0
1.0,1.0,0.0,2.0,8.2,44.0,12.998,16.0,1.0,1.0,0.0,2011.0
1.0,1.0,0.0,2.0,7.38,43.0,16.9979,8.0,2.0,1.0,0.0,2011.0
1.0,1.0,0.0,2.0,7.38,43.0,12.998,2.0,3.0,1.0,0.0,2011.0
1.0,1.0,0.0,2.0,7.38,43.0,8.9981,3.0,4.0,1.0,0.0,2011.0
1.0,1.0,0.0,2.0,7.38,43.0,11.0014,1.0,5.0,1.0,0.0,2011.0
1.0,1.0,0.0,2.0,7.38,43.0,12.998,5.0,6.0,1.0,0.0,2011.0
1.0,1.0,0.0,2.0,6.56,50.0,8.9981,13.0,7.0,1.0,0.0,2011.0
1.0,1.0,0.0,2.0,6.56,47.0,15.0013,33.0,8.0,1.0,0.0,2011.0
1.0,1.0,0.0,2.0,6.56,47.0,15.0013,47.0,9.0,1.0,0.0,2011.0
1.0,1.0,0.0,2.0,6.56,50.0,16.9979,57.0,10.0,1.0,0.0,2011.0
1.0,1.0,0.0,2.0,6.56,55.0,12.998,64.0,11.0,1.0,0.0,2011.0
1.0,1.0,0.0,2.0,7.38,47.0,8.9981,80.0,12.0,1.0,0.0,2011.0
1.0,1.0,0.0,2.0,7.38,47.0,8.9981,93.0,13.0,1.0,0.0,2011.0
1.0,1.0,0.0,2.0,7.38,43.0,7.0015,86.0,14.0,1.0,0.0,2011.0
1.0,1.0,0.0,2.0,8.2,47.0,11.0014,93.0,15.0,1.0,0.0,2011.0
1.0,1.0,0.0,2.0,8.2,47.0,11.0014,82.0,16.0,1.0,0.0,2011.0
1.0,1.0,0.0,1.0,8.2,51.0,12.998,71.0,17.0,1.0,0.0,2011.0
1.0,1.0,0.0,2.0,7.38,55.0,16.9979,92.0,18.0,1.0,0.0,2011.0
1.0,1.0,0.0,3.0,7.38,59.0,12.998,60.0,19.0,1.0,0.0,2011.0
1.0,1.0,0.0,3.0,6.56,80.0,12.998,33.0,20.0,1.0,0.0,2011.0
1.0,1.0,0.0,3.0,6.56,80.0,12.998,27.0,21.0,1.0,0.0,2011.0
1.0,1.0,0.0,3.0,5.74,93.0,16.9979,13.0,22.0,1.0,0.0,2011.0
1.0,1.0,0.0,3.0,6.56,86.0,19.0012,4.0,23.0,1.0,0.0,2011.0
1.0,0.0,1.0,2.0,8.2,86.0,22.0028,3.0,12.0,1.0,1.0,2011.0
1.0,0.0,1.0,2.0,8.2,86.0,15.0013,22.0,13.0,1.0,1.0,2011.0
1.0,0.0,1.0,2.0,9.02,80.0,11.0014,28.0,14.0,1.0,1.0,2011.0
1.0,0.0,1.0,2.0,9.02,87.0,11.0014,35.0,15.0,1.0,1.0,2011.0
1.0,0.0,1.0,2.0,9.02,87.0,12.998,61.0,16.0,1.0,1.0,2011.0
1.0,0.0,1.0,2.0,9.02,82.0,12.998,125.0,17.0,1.0,1.0,2011.0
1.0,0.0,1.0,2.0,9.02,80.0,11.0014,133.0,18.0,1.0,1.0,2011.0
1.0,0.0,1.0,2.0,9.02,80.0,8.9981,99.0,19.0,1.0,1.0,2011.0
1.0,0.0,1.0,2.0,9.02,87.0,0.0,83.0,20.0,1.0,1.0,2011.0
1.0,0.0,1.0,2.0,9.02,93.0,7.0015,41.0,21.0,1.0,1.0,2011.0
1.0,0.0,1.0,2.0,9.02,93.0,6.0032,33.0,22.0,1.0,1.0,2011.0
1.0,0.0,1.0,2.0,9.02,93.0,0.0,20.0,23.0,1.0,1.0,2011.0
1.0,0.0,1.0,2.0,9.02,93.0,0.0,3.0,0.0,1.0,2.0,2011.0
1.0,0.0,1.0,3.0,9.02,93.0,8.9981,7.0,1.0,1.0,2.0,2011.0
1.0,0.0,1.0,3.0,9.02,93.0,8.9981,3.0,2.0,1.0,2.0,2011.0
1.0,0.0,1.0,3.0,9.02,93.0,8.9981,2.0,4.0,1.0,2.0,2011.0
1.0,0.0,1.0,2.0,9.02,93.0,6.0032,7.0,5.0,1.0,2.0,2011.0
1.0,0.0,1.0,2.0,9.02,93.0,6.0032,32.0,6.0,1.0,2.0,2011.0
1.0,0.0,1.0,2.0,9.84,92.0,7.0015,90.0,7.0,1.0,2.0,2011.0
1.0,0.0,1.0,2.0,9.84,93.0,7.0015,197.0,8.0,1.0,2.0,2011.0
1.0,0.0,1.0,2.0,9.84,93.0,7.0015,109.0,9.0,1.0,2.0,2011.0
1.0,0.0,1.0,2.0,10.66,93.0,8.9981,47.0,10.0,1.0,2.0,2011.0
1.0,0.0,1.0,2.0,11.48,87.0,6.0032,52.0,11.0,1.0,2.0,2011.0
1.0,0.0,1.0,2.0,12.3,81.0,6.0032,70.0,12.0,1.0,2.0,2011.0
1.0,0.0,1.0,1.0,16.4,62.0,19.0012,78.0,13.0,1.0,2.0,2011.0
1.0,0.0,1.0,1.0,16.4,58.0,16.9979,75.0,14.0,1.0,2.0,2011.0
1.0,0.0,1.0,1.0,16.4,54.0,19.0012,82.0,15.0,1.0,2.0,2011.0
1.0,0.0,1.0,1.0,15.58,58.0,26.0027,104.0,16.0,1.0,2.0,2011.0
1.0,0.0,1.0,1.0,14.76,57.0,22.0028,197.0,17.0,1.0,2.0,2011.0
1.0,0.0,1.0,1.0,13.94,61.0,19.0012,161.0,18.0,1.0,2.0,2011.0
1.0,0.0,1.0,1.0,13.12,57.0,27.9993,112.0,19.0,1.0,2.0,2011.0
1.0,0.0,1.0,1.0,13.12,49.0,19.9995,76.0,20.0,1.0,2.0,2011.0
1.0,0.0,1.0,1.0,13.12,49.0,27.9993,59.0,21.0,1.0,2.0,2011.0
1.0,0.0,1.0,1.0,12.3,52.0,11.0014,59.0,22.0,1.0,2.0,2011.0
1.0,0.0,1.0,1.0,12.3,52.0,31.0009,28.0,23.0,1.0,2.0,2011.0
1.0,0.0,1.0,2.0,6.56,64.0,7.0015,8.0,0.0,2.0,1.0,2011.0
1.0,0.0,1.0,2.0,6.56,69.0,7.0015,3.0,1.0,2.0,1.0,2011.0
1.0,0.0,1.0,2.0,6.56,69.0,0.0,2.0,2.0,2.0,1.0,2011.0
1.0,0.0,1.0,2.0,6.56,69.0,0.0,2.0,3.0,2.0,1.0,2011.0
1.0,0.0,1.0,3.0,5.74,93.0,0.0,3.0,5.0,2.0,1.0,2011.0
1.0,0.0,1.0,3.0,5.74,93.0,0.0,22.0,6.0,2.0,1.0,2011.0
1.0,0.0,1.0,3.0,6.56,93.0,0.0,52.0,7.0,2.0,1.0,2011.0
1.0,0.0,1.0,3.0,6.56,93.0,0.0,135.0,8.0,2.0,1.0,2011.0
1.0,0.0,1.0,2.0,6.56,93.0,0.0,116.0,9.0,2.0,1.0,2011.0
1.0,0.0,1.0,2.0,6.56,93.0,0.0,47.0,10.0,2.0,1.0,2011.0
1.0,0.0,1.0,2.0,7.38,86.0,0.0,51.0,11.0,2.0,1.0,2011.0
1.0,0.0,1.0,2.0,8.2,86.0,0.0,55.0,12.0,2.0,1.0,2011.0
1.0,0.0,1.0,2.0,8.2,86.0,0.0,52.0,13.0,2.0,1.0,2011.0
1.0,0.0,1.0,2.0,9.02,80.0,6.0032,54.0,14.0,2.0,1.0,2011.0
1.0,0.0,1.0,2.0,9.84,75.0,0.0,52.0,15.0,2.0,1.0,2011.0
1.0,0.0,1.0,2.0,9.84,75.0,8.9981,64.0,16.0,2.0,1.0,2011.0
1.0,0.0,1.0,2.0,9.84,75.0,0.0,176.0,17.0,2.0,1.0,2011.0
1.0,0.0,1.0,2.0,9.84,81.0,7.0015,168.0,18.0,2.0,1.0,2011.0
1.0,0.0,1.0,2.0,9.84,81.0,8.9981,108.0,19.0,2.0,1.0,2011.0
1.0,0.0,1.0,2.0,9.02,87.0,8.9981,74.0,20.0,2.0,1.0,2011.0
1.0,0.0,1.0,2.0,9.02,87.0,8.9981,64.0,21.0,2.0,1.0,2011.0
1.0,0.0,1.0,2.0,9.02,87.0,6.0032,36.0,22.0,2.0,1.0,2011.0
1.0,0.0,1.0,3.0,8.2,93.0,12.998,16.0,23.0,2.0,1.0,2011.0
1.0,0.0,1.0,3.0,9.02,93.0,7.0015,2.0,0.0,2.0,2.0,2011.0
1.0,0.0,1.0,3.0,9.02,93.0,12.998,3.0,1.0,2.0,2.0,2011.0
1.0,0.0,1.0,3.0,9.02,93.0,8.9981,4.0,2.0,2.0,2.0,2011.0
1.0,0.0,1.0,3.0,9.02,93.0,8.9981,1.0,3.0,2.0,2.0,2011.0
1.0,0.0,1.0,3.0,9.02,93.0,19.0012,1.0,4.0,2.0,2.0,2011.0
1.0,0.0,1.0,3.0,9.02,93.0,7.0015,3.0,5.0,2.0,2.0,2011.0
1.0,0.0,1.0,3.0,9.02,93.0,7.0015,18.0,6.0,2.0,2.0,2011.0
1.0,0.0,1.0,3.0,9.02,93.0,15.0013,49.0,7.0,2.0,2.0,2011.0
1.0,0.0,1.0,3.0,9.02,93.0,15.0013,155.0,8.0,2.0,2.0,2011.0
1.0,0.0,1.0,2.0,9.84,93.0,6.0032,123.0,9.0,2.0,2.0,2011.0
1.0,0.0,1.0,2.0,9.02,100.0,0.0,61.0,10.0,2.0,2.0,2011.0
1.0,0.0,1.0,2.0,9.84,93.0,12.998,52.0,11.0,2.0,2.0,2011.0
1.0,0.0,1.0,2.0,9.84,93.0,15.0013,64.0,12.0,2.0,2.0,2011.0
1.0,0.0,1.0,1.0,13.94,93.0,11.0014,75.0,13.0,2.0,2.0,2011.0
1.0,0.0,1.0,1.0,15.58,82.0,26.0027,63.0,14.0,2.0,2.0,2011.0
1.0,0.0,1.0,1.0,15.58,76.0,22.0028,76.0,15.0,2.0,2.0,2011.0
1.0,0.0,1.0,1.0,14.76,71.0,19.9995,103.0,16.0,2.0,2.0,2011.0
1.0,0.0,1.0,1.0,14.76,53.0,35.0008,190.0,17.0,2.0,2.0,2011.0
1.0,0.0,1.0,1.0,13.94,42.0,36.9974,182.0,18.0,2.0,2.0,2011.0
1.0,0.0,1.0,1.0,11.48,45.0,32.9975,91.0,19.0,2.0,2.0,2011.0
1.0,0.0,1.0,1.0,9.84,48.0,36.9974,75.0,20.0,2.0,2.0,2011.0
1.0,0.0,1.0,1.0,9.02,47.0,22.0028,63.0,21.0,2.0,2.0,2011.0
1.0,0.0,1.0,1.0,9.02,44.0,16.9979,40.0,22.0,2.0,2.0,2011.0
1.0,0.0,1.0,1.0,8.2,44.0,30.0026,32.0,23.0,2.0,2.0,2011.0
1.0,0.0,1.0,1.0,8.2,40.0,30.0026,12.0,0.0,2.0,3.0,2011.0
1.0,0.0,1.0,1.0,8.2,44.0,35.0008,5.0,1.0,2.0,3.0,2011.0
1.0,0.0,1.0,1.0,7.38,43.0,16.9979,2.0,2.0,2.0,3.0,2011.0
1.0,0.0,1.0,1.0,7.38,43.0,16.9979,1.0,3.0,2.0,3.0,2011.0
1.0,0.0,1.0,1.0,6.56,50.0,19.9995,2.0,5.0,2.0,3.0,2011.0
1.0,0.0,1.0,1.0,6.56,43.0,23.9994,39.0,6.0,2.0,3.0,2011.0
1.0,0.0,1.0,1.0,5.74,50.0,22.0028,87.0,7.0,2.0,3.0,2011.0
1.0,0.0,1.0,1.0,5.74,50.0,23.9994,188.0,8.0,2.0,3.0,2011.0
1.0,0.0,1.0,1.0,6.56,47.0,19.9995,133.0,9.0,2.0,3.0,2011.0
1.0,0.0,1.0,1.0,7.38,43.0,22.0028,52.0,10.0,2.0,3.0,2011.0
1.0,0.0,1.0,1.0,7.38,43.0,30.0026,64.0,11.0,2.0,3.0,2011.0
1.0,0.0,1.0,1.0,8.2,40.0,23.9994,69.0,12.0,2.0,3.0,2011.0
1.0,0.0,1.0,1.0,8.2,40.0,27.9993,51.0,13.0,2.0,3.0,2011.0
1.0,0.0,1.0,1.0,9.02,37.0,26.0027,47.0,14.0,2.0,3.0,2011.0
1.0,0.0,1.0,1.0,9.02,37.0,22.0028,60.0,15.0,2.0,3.0,2011.0
1.0,0.0,1.0,1.0,9.02,37.0,16.9979,78.0,16.0,2.0,3.0,2011.0
1.0,0.0,1.0,1.0,8.2,40.0,12.998,175.0,17.0,2.0,3.0,2011.0
1.0,0.0,1.0,1.0,8.2,40.0,11.0014,147.0,18.0,2.0,3.0,2011.0
1.0,0.0,1.0,1.0,8.2,40.0,0.0,96.0,19.0,2.0,3.0,2011.0
1.0,0.0,1.0,1.0,8.2,47.0,6.0032,109.0,20.0,2.0,3.0,2011.0
1.0,0.0,1.0,1.0,7.38,55.0,7.0015,54.0,21.0,2.0,3.0,2011.0
1.0,0.0,1.0,1.0,7.38,51.0,6.0032,41.0,22.0,2.0,3.0,2011.0
1.0,0.0,1.0,1.0,8.2,47.0,7.0015,38.0,23.0,2.0,3.0,2011.0
1.0,0.0,1.0,2.0,8.2,44.0,0.0,13.0,0.0,2.0,4.0,2011.0
1.0,0.0,1.0,2.0,6.56,59.0,0.0,7.0,1.0,2.0,4.0,2011.0
1.0,0.0,1.0,2.0,5.74,63.0,7.0015,1.0,2.0,2.0,4.0,2011.0
1.0,0.0,1.0,2.0,5.74,63.0,7.0015,1.0,3.0,2.0,4.0,2011.0
1.0,0.0,1.0,2.0,5.74,63.0,8.9981,7.0,5.0,2.0,4.0,2011.0
1.0,0.0,1.0,2.0,6.56,55.0,0.0,28.0,6.0,2.0,4.0,2011.0
1.0,0.0,1.0,1.0,5.74,59.0,0.0,87.0,7.0,2.0,4.0,2011.0
1.0,0.0,1.0,1.0,5.74,74.0,8.9981,220.0,8.0,2.0,4.0,2011.0
1.0,0.0,1.0,2.0,6.56,80.0,8.9981,127.0,9.0,2.0,4.0,2011.0
1.0,0.0,1.0,2.0,8.2,51.0,8.9981,51.0,10.0,2.0,4.0,2011.0
1.0,0.0,1.0,1.0,9.02,51.0,11.0014,64.0,11.0,2.0,4.0,2011.0
1.0,0.0,1.0,2.0,9.84,48.0,11.0014,86.0,12.0,2.0,4.0,2011.0
1.0,0.0,1.0,2.0,10.66,50.0,15.0013,82.0,13.0,2.0,4.0,2011.0
1.0,0.0,1.0,2.0,11.48,45.0,11.0014,91.0,14.0,2.0,4.0,2011.0
1.0,0.0,1.0,2.0,11.48,48.0,16.9979,90.0,15.0,2.0,4.0,2011.0
1.0,0.0,1.0,2.0,12.3,42.0,15.0013,99.0,16.0,2.0,4.0,2011.0
1.0,0.0,1.0,2.0,10.66,56.0,8.9981,205.0,17.0,2.0,4.0,2011.0
1.0,0.0,1.0,2.0,9.84,60.0,7.0015,155.0,18.0,2.0,4.0,2011.0
1.0,0.0,1.0,2.0,9.84,65.0,8.9981,103.0,19.0,2.0,4.0,2011.0
1.0,0.0,1.0,2.0,9.84,65.0,11.0014,71.0,20.0,2.0,4.0,2011.0
1.0,0.0,1.0,2.0,9.84,70.0,11.0014,43.0,21.0,2.0,4.0,2011.0
1.0,0.0,1.0,2.0,9.84,65.0,11.0014,46.0,22.0,2.0,4.0,2011.0
1.0,0.0,1.0,2.0,9.84,70.0,8.9981,31.0,23.0,2.0,4.0,2011.0
1.0,0.0,0.0,2.0,9.84,70.0,11.0014,39.0,0.0,2.0,5.0,2011.0
1.0,0.0,0.0,2.0,9.84,65.0,11.0014,18.0,1.0,2.0,5.0,2011.0
1.0,0.0,0.0,2.0,9.84,75.0,11.0014,17.0,2.0,2.0,5.0,2011.0
1.0,0.0,0.0,2.0,9.84,75.0,11.0014,11.0,3.0,2.0,5.0,2011.0
1.0,0.0,0.0,3.0,9.02,93.0,8.9981,8.0,4.0,2.0,5.0,2011.0
1.0,0.0,0.0,3.0,8.2,100.0,6.0032,9.0,5.0,2.0,5.0,2011.0
1.0,0.0,0.0,3.0,8.2,100.0,0.0,4.0,6.0,2.0,5.0,2011.0
1.0,0.0,0.0,3.0,9.02,93.0,6.0032,4.0,7.0,2.0,5.0,2011.0
1.0,0.0,0.0,3.0,8.2,100.0,6.0032,10.0,8.0,2.0,5.0,2011.0
1.0,0.0,0.0,3.0,8.2,100.0,6.0032,20.0,9.0,2.0,5.0,2011.0
1.0,0.0,0.0,3.0,8.2,100.0,8.9981,34.0,10.0,2.0,5.0,2011.0
1.0,0.0,0.0,3.0,9.02,100.0,8.9981,47.0,11.0,2.0,5.0,2011.0
1.0,0.0,0.0,3.0,9.02,100.0,11.0014,52.0,12.0,2.0,5.0,2011.0
1.0,0.0,0.0,3.0,9.02,100.0,11.0014,72.0,13.0,2.0,5.0,2011.0
1.0,0.0,0.0,3.0,9.02,100.0,0.0,55.0,14.0,2.0,5.0,2011.0
1.0,0.0,0.0,3.0,9.02,100.0,0.0,60.0,15.0,2.0,5.0,2011.0
1.0,0.0,0.0,3.0,9.02,100.0,8.9981,71.0,16.0,2.0,5.0,2011.0
1.0,0.0,0.0,2.0,9.84,100.0,19.0012,78.0,17.0,2.0,5.0,2011.0
1.0,0.0,0.0,2.0,11.48,93.0,30.0026,83.0,18.0,2.0,5.0,2011.0
1.0,0.0,0.0,2.0,11.48,93.0,30.0026,84.0,19.0,2.0,5.0,2011.0
1.0,0.0,0.0,1.0,12.3,87.0,16.9979,69.0,20.0,2.0,5.0,2011.0
1.0,0.0,0.0,1.0,10.66,100.0,12.998,56.0,21.0,2.0,5.0,2011.0
1.0,0.0,0.0,1.0,10.66,93.0,8.9981,45.0,22.0,2.0,5.0,2011.0
1.0,0.0,0.0,1.0,10.66,93.0,15.0013,59.0,23.0,2.0,5.0,2011.0
1.0,0.0,0.0,1.0,10.66,70.0,12.998,39.0,0.0,2.0,6.0,2011.0
1.0,0.0,0.0,1.0,10.66,65.0,27.9993,44.0,1.0,2.0,6.0,2011.0
1.0,0.0,0.0,1.0,10.66,60.0,22.0028,20.0,2.0,2.0,6.0,2011.0
1.0,0.0,0.0,1.0,10.66,60.0,6.0032,13.0,3.0,2.0,6.0,2011.0
1.0,0.0,0.0,1.0,10.66,60.0,23.9994,2.0,4.0,2.0,6.0,2011.0
1.0,0.0,0.0,1.0,10.66,60.0,15.0013,1.0,5.0,2.0,6.0,2011.0
1.0,0.0,0.0,1.0,10.66,60.0,15.0013,1.0,6.0,2.0,6.0,2011.0
1.0,0.0,0.0,1.0,9.84,65.0,11.0014,8.0,7.0,2.0,6.0,2011.0
1.0,0.0,0.0,1.0,9.84,65.0,7.0015,23.0,8.0,2.0,6.0,2011.0
1.0,0.0,0.0,1.0,11.48,56.0,7.0015,45.0,9.0,2.0,6.0,2011.0
1.0,0.0,0.0,1.0,12.3,52.0,16.9979,89.0,10.0,2.0,6.0,2011.0
